wavelength;DO1-blank;DO1-blank2;DO1-blank3;1;0.5;3;DO3side2-blank7;2;blank-do-mppc;do_mppc
235;"-0,010274091";"-0,010038865";10;"0,00822577";10;"3,937547445";"3,931467295";"2,489707708";"-0,005572907";"3,924279451"
234;"-0,010351039";"-0,010249213";10;"0,007516807";10;"3,944615364";"3,935132265";"2,493151665";"-0,005774343";"4,114600182"
233;"-0,010413315";"-0,010659047";10;"0,007220554";10;"3,977027893";"3,933353662";"2,490276814";"-0,005920379";"4,277616024"
232;"-0,010780321";"-0,010840567";10;"0,007050587";10;"3,932840824";"3,91843605";"2,492918491";"-0,005968485";"4,495638371"
231;"-0,010741987";"-0,01092948";10;"0,007251876";10;"3,948345184";"3,945513964";"2,493843079";"-0,006274208";"4,655515194"
230;"-0,011356679";"-0,0113188";10;"0,007382294";10;"3,955458879";"3,914012671";"2,492285013";"-0,006408905";"4,808444023"
229;"-0,011601576";"-0,011349265";10;"0,007046798";10;"3,944782972";"3,911732435";"2,490031719";"-0,006777678";"5,096131325"
228;"-0,011690031";"-0,0120687";10;"0,007201973";10;"3,94873929";"3,929174662";"2,491281986";"-0,006997712";"5,280940056"
227;"-0,012357026";"-0,012202165";10;"0,006738719";10;"3,942631483";"3,906582117";"2,490298033";"-0,007501158";"5,430636406"
226;"-0,012966121";"-0,012586071";10;"0,006734618";10;"3,929483414";"3,890625238";"2,49246645";"-0,007805092";"6,118701935"
225;"-0,013136934";"-0,013160792";10;"0,006964589";10;"3,944226742";"3,915543079";"2,487569809";"-0,008441621";"5,659039497"
224;"-0,013611242";"-0,013702199";10;"0,007503876";10;"3,915907145";"3,886962175";"2,489162922";"-0,008885171";"5,644974709"
223;"-0,014409888";"-0,014181852";10;"0,008086184";10;"3,900065422";"3,888188362";"2,483596325";"-0,009081883";10
222;"-0,014448049";"-0,014479596";10;"0,008467276";10;"3,928613901";"3,885988712";"2,482207298";"-0,009378785";10
221;"-0,014658324";"-0,014639654";10;"0,008771301";10;"3,905512333";"3,873763561";"2,480489969";"-0,00923411";10
220;"-0,01488586";"-0,014967146";10;"0,008924371";10;"3,893218994";"3,886611462";"2,480529547";"-0,010060516";10
219;"-0,015169673";"-0,015508205";10;"0,009200081";10;"3,881169558";"3,848604679";"2,476438284";"-0,010484982";10
218;"-0,016153904";"-0,015922891";10;"0,009161586";10;"3,859876394";"3,858371735";"2,472725153";"-0,010749311";10
217;"-0,016714809";"-0,016462013";10;"0,008917554";10;"3,883012533";"3,850050688";"2,471314192";"-0,011331964";10
216;"-0,017027101";"-0,01695312";10;"0,009273829";10;"3,866358757";"3,848124504";"2,465981483";"-0,011758364";10
215;"-0,017304344";"-0,017462073";10;"0,009917414";10;"3,848121643";"3,829608917";"2,463508606";"-0,011997294";10
214;"-0,017588422";"-0,017919958";10;"0,011057451";10;"3,845570326";"3,795743465";"2,465592861";"-0,012356674";10
213;"-0,018308127";"-0,018205967";10;"0,010981594";10;"3,875772476";"3,819276333";"2,45928812";"-0,012768195";10
212;"-0,018871265";"-0,018707354";10;"0,01179906";10;"3,822551966";"3,81891346";"2,453995705";"-0,01298813";10
211;"-0,019070543";"-0,018812222";10;"0,012898318";10;"3,823462248";"3,755562305";"2,450541973";"-0,013113627";10
210;"-0,019144213";"-0,019035809";10;"0,014116195";10;"3,762512922";"3,746493101";"2,447407484";"-0,013379926";10
209;"-0,020130115";"-0,020136936";10;"0,014837923";10;"3,760056734";"3,746617794";"2,43695569";"-0,014562512";10
208;"-0,020606084";"-0,020670954";10;"0,015731152";10;"3,743316412";"3,718499899";"2,435837507";"-0,014961194";10
207;"-0,021407554";"-0,021337865";10;"0,01726895";10;"3,745052099";"3,72518301";"2,430730104";"-0,015166723";10
206;"-0,021859085";"-0,021629808";10;"0,018851765";10;"3,730602026";"3,710771084";"2,428017378";"-0,015452301";10
205;"-0,02273839";"-0,022531204";10;"0,021433907";10;"3,7266469";"3,701303482";"2,423277378";"-0,01596556";10
204;"-0,022735246";"-0,022936441";10;"0,031536449";10;"3,722719431";"3,666383743";"2,416110516";"-0,016954862";10
203;"-0,023772987";"-0,023595911";10;"0,034869775";10;"3,695571423";"3,670087814";"2,417850733";"-0,017096989";10
202;"-0,024431139";"-0,02428777";10;"0,03835772";10;"3,697915792";"3,66390729";"2,41199398";"-0,017758571";10
201;"-0,025025254";"-0,025489008";10;"0,034117591";10;"3,677281141";"3,645780563";"2,409410954";"-0,018346542";10
200;"-0,025836766";"-0,02604755";10;"0,026314003";10;"3,685112715";"3,643506289";"2,405180693";"-0,019460209";10
