wavelength;DO1-blank;DO1-blank2;DO1-blank3;1;DO16-blank5;3;DO3side2-blank7;2;blank;mppc
231;-0.010741987;-0.01092948;10;0.007251876;10;3.948.345.184;3.945.513.964;2.493.843.079;-0.006274207961;4.655.515.194
230;-0.011356679;-0.0113188;10;0.007382294;10;3.955.458.879;3.914.012.671;2.492.285.013;-0.006408904679;4.808.444.023
229;-0.011601576;-0.011349265;10;0.007046798;10;3.944.782.972;3.911.732.435;2.490.031.719;-0.006777678151;5.096.131.325
228;-0.011690031;-0.0120687;10;0.007201973;10;394.873.929;3.929.174.662;2.491.281.986;-0.006997711957;5.280.940.056
227;-0.012357026;-0.012202165;10;0.006738719;10;3.942.631.483;3.906.582.117;2.490.298.033;-0.007501158398;5.430.636.406
226;-0.012966121;-0.012586071;10;0.006734618;10;3.929.483.414;3.890.625.238;249.246.645;-0.00780509226;6.118.701.935
225;-0.013136934;-0.013160792;10;0.006964589;10;3.944.226.742;3.915.543.079;2.487.569.809;-0.008441621438;5.659.039.497
224;-0.013611242;-0.013702199;10;0.007503876;10;3.915.907.145;3.886.962.175;2.489.162.922;-0.008885171264;5.644.974.709
223;-0.014409888;-0.014181852;10;0.008086184;10;3.900.065.422;3.888.188.362;2.483.596.325;-0.009081883356;10
222;-0.014448049;-0.014479596;10;0.008467276;10;3.928.613.901;3.885.988.712;2.482.207.298;-0.009378785267;10
221;-0.014658324;-0.014639654;10;0.008771301;10;3.905.512.333;3.873.763.561;2.480.489.969;-0.009234109893;10
220;-0.01488586;-0.014967146;10;0.008924371;10;3.893.218.994;3.886.611.462;2.480.529.547;-0.01006051619;10
219;-0.015169673;-0.015508205;10;0.009200081;10;3.881.169.558;3.848.604.679;2.476.438.284;-0.01048498228;10
218;-0.016153904;-0.015922891;10;0.009161586;10;3.859.876.394;3.858.371.735;2.472.725.153;-0.01074931119;10
217;-0.016714809;-0.016462013;10;0.008917554;10;3.883.012.533;3.850.050.688;2.471.314.192;-0.01133196428;10
216;-0.017027101;-0.01695312;10;0.009273829;10;3.866.358.757;3.848.124.504;2.465.981.483;-0.01175836381;10
215;-0.017304344;-0.017462073;10;0.009917414;10;3.848.121.643;3.829.608.917;2.463.508.606;-0.01199729368;10
214;-0.017588422;-0.017919958;10;0.011057451;10;3.845.570.326;3.795.743.465;2.465.592.861;-0.0123566743;10
213;-0.018308127;-0.018205967;10;0.010981594;10;3.875.772.476;3.819.276.333;245.928.812;-0.01276819501;10
212;-0.018871265;-0.018707354;10;0.01179906;10;3.822.551.966;381.891.346;2.453.995.705;-0.01298812963;10
211;-0.019070543;-0.018812222;10;0.012898318;10;3.823.462.248;3.755.562.305;2.450.541.973;-0.01311362721;10
210;-0.019144213;-0.019035809;10;0.014116195;10;3.762.512.922;3.746.493.101;2.447.407.484;-0.01337992586;10
209;-0.020130115;-0.020136936;10;0.014837923;10;3.760.056.734;3.746.617.794;243.695.569;-0.01456251182;10
208;-0.020606084;-0.020670954;10;0.015731152;10;3.743.316.412;3.718.499.899;2.435.837.507;-0.01496119425;10
207;-0.021407554;-0.021337865;10;0.01726895;10;3.745.052.099;372.518.301;2.430.730.104;-0.01516672317;10
206;-0.021859085;-0.021629808;10;0.018851765;10;3.730.602.026;3.710.771.084;2.428.017.378;-0.01545230113;10
205;-0.02273839;-0.022531204;10;0.021433907;10;37.266.469;3.701.303.482;2.423.277.378;-0.01596556045;10
204;-0.022735246;-0.022936441;10;0.031536449;10;3.722.719.431;3.666.383.743;2.416.110.516;-0.01695486158;10
203;-0.023772987;-0.023595911;10;0.034869775;10;3.695.571.423;3.670.087.814;2.417.850.733;-0.01709698886;10
202;-0.024431139;-0.02428777;10;0.03835772;10;3.697.915.792;366.390.729;241.199.398;-0.01775857061;10
201;-0.025025254;-0.025489008;10;0.034117591;10;3.677.281.141;3.645.780.563;2.409.410.954;-0.01834654249;10
200;-0.025836766;-0.02604755;10;0.026314003;10;3.685.112.715;3.643.506.289;2.405.180.693;-0.01946020871;10
