Time,Read
5090,2139
5091,1842
5092,1347
5093,720
5093,728
5094,1067
5095,4095
5096,4095
5097,4095
5098,4095
5099,4095
5100,4095
5101,4095
5102,4095
5103,4095
5104,4095
5105,1188
5106,1609
5107,1983
5108,2237
5109,2295
5110,2170
5111,1881
5112,1424
5112,786
5113,730
5114,4095
5115,4095
5116,4095
5117,4095
5118,4095
5119,4095
5120,4095
5121,4095
5122,4095
5123,661
5124,768
5125,1072
5126,1486
5126,1882
5127,2171
5128,2306
5129,2234
5130,2029
5131,1695
5132,4095
5133,4095
5134,4095
5135,4095
5136,4095
5137,4095
5138,4095
5139,4095
5140,4095
5141,1814
5142,1317
5143,692
5144,736
5144,1015
5145,1430
5146,1840
5147,2159
5148,2331
5149,2303
5150,4095
5151,4095
5152,4095
5153,4095
5154,4095
5155,4095
5156,4095
5157,4095
5158,4095
5159,2309
5160,2160
5161,1834
5162,1386
5163,752
5163,718
5164,970
5165,1377
5166,2202
5167,4095
5168,4095
5169,4095
5170,4095
5171,4095
5172,4095
5173,4095
5174,4095
5175,1152
5176,1570
5177,1959
5178,2231
5179,2318
5179,2199
5180,1943
5181,1510
5182,882
5183,689
5184,1004
5185,4095
5186,4095
5187,4095
5188,4095
5189,4095
5190,4095
5191,4095
5192,1293
5193,679
5194,740
5194,1020
5195,1444
5196,1851
5197,2161
5198,2321
5199,2256
5200,2063
5201,1693
5202,1166
5203,4095
5204,4095
5205,4095
5206,4095
5207,4095
5208,4095
5209,4095
5210,2144
5211,1855
5212,1366
5213,734
5213,720
5214,976
5215,1350
5216,1776
5217,2129
5218,2352
5219,2898
5220,4095
5221,4095
5222,4095
5223,4095
5224,4095
5225,4095
5226,1565
5227,1941
5228,2215
5229,2298
5229,2189
5230,1919
5231,1493
5232,856
5233,688
5234,912
5235,1417
5236,4095
5237,4095
5238,4095
5239,4095
5240,4095
5241,4095
5242,1366
5243,726
5243,720
5244,981
5245,1359
5246,1769
5247,2096
5248,2293
5249,2271
5250,2111
5251,1818
5252,4095
5253,4095
5254,4095
5255,4095
5256,4095
5257,4095
5258,2239
5259,2308
5260,2187
5260,1935
5261,1487
5262,849
5263,684
5264,912
5265,1293
5266,1709
5267,2109
5268,4095
5269,4095
5270,4095
5271,4095
5272,4095
5273,4095
5274,752
5274,1046
5275,1456
5276,1859
5277,2175
5278,2323
5279,2227
5280,2029
5281,1655
5282,1076
5283,688
5284,857
5285,4095
5286,4095
5287,4095
5288,4095
5289,4095
5290,2174
5291,1906
5291,1452
5292,818
5293,704
5294,928
5295,1296
5296,1718
5297,2071
5298,2307
5299,2341
5300,2414
5301,4095
5302,4095
5303,4095
5304,4095
5305,4095
5306,1522
5306,1903
5307,2188
5308,2302
5309,2222
5310,1975
5311,1574
5312,946
5313,666
5314,857
5315,1233
5316,1762
5317,4095
5318,4095
5319,4095
5320,4095
5321,4095
5322,1445
5322,810
5323,700
5324,938
5325,1335
5326,1711
5327,2064
5328,2281
5329,2281
5330,2125
5331,1825
5332,1367
5333,4095
5334,4095
5335,4095
5336,4095
5337,4095
5337,2209
5338,2320
5339,2213
5340,1969
5341,1559
5342,942
5343,669
5344,866
5345,1213
5346,1639
5347,2023
5348,2321
5349,4095
5350,4095
5351,4095
5352,4095
5352,4095
5353,720
5354,986
5355,1362
5356,1776
5357,2117
5358,2303
5359,2275
5360,2091
5361,1747
5362,1216
5363,662
5364,840
5365,4095
5366,4095
5366,4095
5367,2179
5368,2300
5369,2213
5370,1973
5371,1579
5372,948
5373,672
5374,852
5375,1197
5376,1632
5377,2019
5378,2319
5379,4095
5380,4095
5381,4095
5381,4095
5382,4095
5383,714
5384,970
5385,1328
5386,1735
5387,2086
5388,2285
5389,2271
5390,2095
5391,1757
5392,1228
5393,666
5394,784
5395,4095
5395,4095
5396,4095
5397,2189
5398,2317
5399,2234
5400,2005
5401,1614
5402,1008
5403,680
5404,852
5405,1204
5406,1621
5407,1989
5408,2251
5409,2315
5410,2210
5411,2550
5412,4095
5412,4095
5413,4095
5414,4095
5415,1436
5416,1834
5417,2159
5418,2315
5419,2251
5420,2043
5421,1676
5422,1098
5423,690
5424,816
5425,1154
5426,1583
5427,1970
5428,2275
5429,2733
5429,4095
5430,4095
5431,4095
5432,4095
5433,694
5434,941
5435,1305
5436,1723
5437,2081
5438,2291
5439,2289
5440,2125
5441,1781
5442,1306
5443,690
5444,790
5444,4095
5445,4095
5446,4095
5447,2159
5448,2295
5449,2242
5450,2011
5451,1642
5452,1059
5453,678
5454,833
5455,1168
5456,1604
5457,1979
5458,2255
5459,2330
5460,2239
5460,2275
5461,4095
5462,4095
5463,4095
5464,4095
5465,1385
5466,1794
5467,2127
5468,2294
5469,2253
5470,2047
5471,1702
5472,1134
5473,690
5474,801
5475,1120
5476,1556
5477,1951
5477,2267
5478,2689
5479,4095
5480,4095
5481,4095
5482,959
5483,672
5484,867
5485,1216
5486,1635
5487,2000
5488,2251
5489,2291
5490,2159
5491,1863
5492,1396
5493,771
5493,4095
5494,4095
5495,4095
5496,1818
5497,2155
5498,2311
5499,2261
5500,2060
5501,1696
5502,1136
5503,694
5504,810
5505,1126
5506,1554
5507,1936
5508,2219
5508,2323
5509,2243
5510,2707
5511,4095
5512,4095
5513,4095
5514,946
5515,1326
5516,1735
5517,2082
5518,2295
5519,2290
5520,2113
5521,1789
5522,1277
5523,673
5524,752
5524,1065
5525,1513
5526,3447
5527,4095
5528,4095
5529,4095
5530,2007
5531,1619
5532,1018
5533,670
5534,848
5535,1200
5536,1616
5537,1985
5538,2255
5539,2311
5540,2181
5541,1909
5541,1471
5542,844
5543,4095
5544,4095
5545,4095
5546,1783
5547,2111
5548,2295
5549,2255
5550,2067
5551,1718
5552,1168
5553,672
5554,785
5555,1088
5556,1526
5556,1918
5557,2221
5558,2347
5559,2289
5560,4095
5561,4095
5562,4095
5563,4095
5564,912
5565,1268
5566,1670
5567,2037
5568,2265
5569,2286
5570,2123
5571,1810
5572,1305
5573,688
5574,744
5574,1008
5575,1516
5576,4095
5577,4095
5578,4095
5579,4095
5580,2055
5581,1677
5582,1105
5583,696
5584,816
5585,1142
5586,1568
5587,1949
5588,2221
5589,2297
5589,2191
5590,1933
5591,1498
5592,890
5593,4095
5594,4095
5595,4095
5596,1751
5597,2094
5598,2299
5599,2286
5600,2103
5601,1775
5602,1248
5603,658
5604,762
5604,1064
5605,1486
5606,1823
5607,2198
5608,2347
5609,2406
5610,4095
5611,4095
5612,4095
5613,4095
5614,893
5615,1246
5616,1666
5617,2027
5618,2256
5619,2315
5620,2155
5621,1857
5622,1380
5623,744
5623,729
5624,1032
5625,2036
5626,4095
5627,4095
5628,4095
5629,4095
5630,2063
5631,1705
5632,1140
5633,692
5634,804
5635,1122
5636,1534
5637,1927
5637,2221
5638,2320
5639,2222
5640,1975
5641,1572
5642,1000
5643,4095
5644,4095
5645,4095
5646,4095
5647,4095
5648,2283
5649,2253
5650,2094
5651,1759
5652,1226
5653,665
5654,760
5654,1070
5655,1488
5656,1891
5657,2197
5658,2327
5659,2265
5660,2095
5661,4095
5662,4095
5663,4095
5664,4095
5665,4095
5666,1693
5667,2047
5668,2271
5669,2279
5670,2123
5671,1808
5672,1300
5673,688
5673,736
5674,1022
5675,1445
5676,1856
5677,2199
5678,2492
5679,4095
5680,4095
5681,4095
5682,4095
5683,4095
5684,890
5685,1184
5686,1611
5687,1979
5688,2235
5689,2288
5690,2171
5691,1888
5691,1440
5692,800
5693,714
5694,2224
5695,4095
5696,4095
5697,4095
5698,4095
5699,4095
5700,2106
5701,1770
5702,1248
5703,660
5704,760
5704,1065
5705,1477
5706,1886
5707,2179
5708,2306
5709,2235
5710,2015
5711,1680
5712,4095
5713,4095
5714,4095
5715,4095
5716,4095
5717,4095
5718,2282
5719,2291
5720,2131
5721,1815
5722,1320
5723,691
5724,740
5724,1011
5725,1424
5726,1840
5727,2158
5728,2352
5729,2372
5730,4095
5731,4095
5732,4095
5733,4095
5734,4095
5735,4095
5736,1671
5737,2018
5738,2267
5739,2307
5740,2166
5741,1868
5742,1394
5743,761
5743,715
5744,975
5745,2271
5746,4095
5747,4095
5748,4095
5749,4095
5750,4095
5751,4095
5752,1299
5753,656
5754,768
5754,1072
5755,1488
5756,1893
5757,2192
5758,2320
5759,2239
5760,2015
5761,1644
5762,1094
5763,4095
5764,4095
5765,4095
5766,4095
5767,4095
5768,4095
5769,4095
5770,2123
5771,1802
5772,1296
5773,688
5773,742
5774,1017
5775,1441
5776,1851
5777,2163
5778,2323
5779,2298
5780,2245
5781,4095
5782,4095
5783,4095
5784,4095
5785,4095
5786,4095
5787,2007
5788,2255
5789,2288
5790,2141
5791,1850
5792,1379
5793,744
5793,714
5794,976
5795,1406
5796,4095
5797,4095
5798,4095
5799,4095
5800,4095
5801,4095
5802,4095
5803,660
5804,756
5804,1063
5805,1481
5806,1875
5807,2151
5808,2301
5809,2223
5810,1984
5811,1614
5812,1013
5813,772
5814,4095
5815,4095
5816,4095
5817,4095
5818,4095
5819,2283
5820,2159
5821,1854
5822,1370
5823,736
5823,720
5824,977
5825,1373
5826,1815
5827,2448
5828,4095
5829,4095
5830,4095
5831,4095
5832,4095
5833,4095
5834,4095
5835,1159
5836,1584
5837,1962
5838,2237
5839,2309
5839,2189
5840,1934
5841,1497
5842,861
5843,690
5844,976
5845,4095
5846,4095
5847,4095
5848,4095
5849,4095
5850,4095
5851,1826
5852,1332
5853,704
5853,722
5854,1003
5855,1423
5856,1833
5857,2152
5858,2326
5859,2293
5860,2238
5861,4095
5862,4095
5863,4095
5864,4095
5865,4095
5866,4095
5867,4095
5868,4095
5869,2293
5870,2158
5871,1872
5872,1405
5872,768
5873,709
5874,962
5875,1392
5876,4095
5877,4095
5878,4095
5879,4095
5880,4095
5881,4095
5882,4095
5883,4095
5884,4095
5885,1110
5886,1534
5887,1917
5887,2203
5888,2303
5889,2203
5890,1935
5891,1525
5892,898
5893,690
5894,4095
5895,4095
5896,4095
5897,4095
5898,4095
5899,4095
5900,4095
5901,4095
5902,4095
5903,721
5903,725
5904,993
5905,1372
5906,1787
5907,2130
5908,2322
5909,3807
5910,4095
5911,4095
5912,4095
5913,4095
5914,4095
5915,4095
5916,4095
5917,4095
5918,4095
5919,2315
5920,2199
5920,1921
5921,1472
5922,865
5923,698
5924,932
5925,4095
5926,4095
5927,4095
5928,4095
5929,4095
5930,4095
5931,4095
5932,4095
5933,4095
5934,4095
5935,1084
5935,1507
5936,1903
5937,2205
5938,2315
5939,2224
5940,1985
5941,1594
5942,982
5943,720
5944,4095
5945,4095
5946,4095
5947,4095
5948,4095
5949,4095
5950,4095
5951,4095
5952,4095
5952,742
5953,710
5954,976
5955,1359
5956,1783
5957,2181
5958,4095
5959,4095
5960,4095
5961,4095
5962,4095
5963,4095
5964,4095
5965,4095
5966,4095
5967,4095
5968,4095
5968,2303
5969,2192
5970,1931
5971,1503
5972,874
5973,688
5974,943
5975,4095
5976,4095
5977,4095
5978,4095
5979,4095
5980,4095
5981,4095
5982,4095
5983,4095
5983,4095
5984,1056
5985,1456
5986,1862
5987,2167
5988,2303
5989,2233
5990,1996
5991,1627
5992,1033
5993,705
5994,4095
5995,4095
5996,4095
5997,4095
5998,4095
5999,4095
6000,4095
6001,4095
6002,4095
6002,4095
6003,4095
6004,1033
6005,1444
6006,1840
6007,2158
6008,2297
6009,2235
6010,2023
6011,1647
6012,1065
6013,724
6014,4095
6015,4095
6016,4095
6017,4095
6018,4095
6019,4095
6020,4095
6021,4095
6022,4095
6022,4095
6023,4095
6024,1012
6025,1431
6026,1834
6027,2147
6028,2299
6029,2231
6030,2032
6031,1672
6032,1101
6033,793
6034,4095
6035,4095
6036,4095
6037,4095
6038,4095
6039,4095
6040,4095
6041,4095
6041,4095
6042,4095
6043,4095
6044,1008
6045,1408
6046,1818
6047,2135
6048,2303
6049,2245
6050,2046
6051,1693
6052,1162
6053,4095
6054,4095
6055,4095
6056,4095
6057,4095
6058,4095
6059,4095
6060,4095
6061,4095
6062,4095
6062,4095
6063,4095
6064,4095
6065,4095
6066,1840
6067,2157
6068,2303
6069,2238
6070,2015
6071,1651
6072,1072
6073,722
6074,4095
6075,4095
6076,4095
6077,4095
6078,4095
6079,4095
6080,4095
6081,4095
6081,4095
6082,4095
6083,4095
6084,4095
6085,4095
6086,1833
6087,2150
6088,2299
6089,2243
6090,2032
6091,1672
6092,1102
6093,760
6094,4095
6095,4095
6096,4095
6097,4095
6098,4095
6099,4095
6100,4095
6100,4095
6101,4095
6102,4095
6103,4095
6104,4095
6105,1414
6106,1808
6107,2134
6108,2303
6109,2245
6110,2047
6111,1694
6112,1141
6113,928
6114,4095
6115,4095
6116,4095
6117,4095
6118,4095
6119,4095
6120,4095
6120,4095
6121,4095
6122,4095
6123,4095
6124,4095
6125,1393
6126,1807
6127,2127
6128,2299
6129,2253
6130,2065
6131,1723
6132,1200
6133,4095
6134,4095
6135,4095
6136,4095
6137,4095
6138,4095
6139,4095
6140,4095
6141,4095
6141,4095
6142,4095
6143,4095
6144,4095
6145,4095
6146,4095
6147,2141
6148,2303
6149,2243
6150,2039
6151,1676
6152,1108
6153,744
6154,4095
6155,4095
6156,4095
6157,4095
6158,4095
6159,4095
6160,4095
6160,4095
6161,4095
6162,4095
6163,4095
6164,4095
6165,4095
6166,4095
6167,2133
6168,2291
6169,2254
6170,2058
6171,1695
6172,1152
6173,780
6174,4095
6175,4095
6176,4095
6177,4095
6178,4095
6179,4095
6179,4095
6180,4095
6181,4095
6182,4095
6183,4095
6184,4095
6185,4095
6186,4095
6187,2127
6188,2292
6189,2255
6190,2062
6191,1715
6192,1175
6193,996
6194,4095
6195,4095
6196,4095
6197,4095
6198,4095
6198,4095
6199,4095
6200,4095
6201,4095
6202,4095
6203,4095
6204,4095
6205,4095
6206,4095
6207,2114
6208,2291
6209,2259
6210,2074
6211,1739
6212,1232
6213,4095
6214,4095
6215,4095
6216,4095
6217,4095
6218,4095
6219,4095
6220,4095
6220,4095
6221,4095
6222,4095
6223,4095
6224,4095
6225,4095
6226,4095
6227,4095
6228,4095
6229,2255
6230,2039
6231,1707
6232,1152
6233,736
6234,4095
6235,4095
6236,4095
6237,4095
6238,4095
6239,4095
6239,4095
6240,4095
6241,4095
6242,4095
6243,4095
6244,4095
6245,4095
6246,4095
6247,4095
6248,4095
6249,2255
6250,2067
6251,1712
6252,1174
6253,752
6254,4095
6255,4095
6256,4095
6257,4095
6258,4095
6258,4095
6259,4095
6260,4095
6261,4095
6262,4095
6263,4095
6264,4095
6265,4095
6266,4095
6267,4095
6268,4095
6269,2254
6270,2076
6271,1726
6272,1213
6273,802
6274,4095
6275,4095
6276,4095
6277,4095
6277,4095
6278,4095
6279,4095
6280,4095
6281,4095
6282,4095
6283,4095
6284,4095
6285,4095
6286,4095
6287,4095
6288,4095
6289,2258
6290,2091
6291,1753
6292,1247
6293,1812
6294,4095
6295,4095
6296,4095
6297,4095
6298,4095
6298,4095
6299,4095
6300,4095
6301,4095
6302,4095
6303,4095
6304,4095
6305,4095
6306,4095
6307,4095
6308,4095
6309,4095
6310,4095
6311,1715
6312,1168
6313,720
6314,4095
6315,4095
6316,4095
6317,4095
6318,4095
6318,4095
6319,4095
6320,4095
6321,4095
6322,4095
6323,4095
6324,4095
6325,4095
6326,4095
6327,4095
6328,4095
6329,4095
6330,4095
6331,1732
6332,1195
6333,720
6334,4095
6335,4095
6336,4095
6337,4095
6337,4095
6338,4095
6339,4095
6340,4095
6341,4095
6342,4095
6343,4095
6344,4095
6345,4095
6346,4095
6347,4095
6348,4095
6349,4095
6350,4095
6351,1744
6352,1230
6353,720
6354,4095
6355,4095
6356,4095
6356,4095
6357,4095
6358,4095
6359,4095
6360,4095
6361,4095
6362,4095
6363,4095
6364,4095
6365,4095
6366,4095
6367,4095
6368,4095
6369,4095
6370,4095
6371,1763
6372,1261
6373,736
6374,4095
6375,4095
6375,4095
6376,4095
6377,4095
6378,4095
6379,4095
6380,4095
6381,4095
6382,4095
6383,4095
6384,4095
6385,4095
6386,4095
6387,4095
6388,4095
6389,4095
6390,2107
6391,1783
6392,1285
6393,772
6394,4095
6395,4095
6395,4095
6396,4095
6397,4095
6398,4095
6399,4095
6400,4095
6401,4095
6402,4095
6403,4095
6404,4095
6405,4095
6406,4095
6407,4095
6408,4095
6409,4095
6410,2114
6411,1805
6412,1314
6413,884
6414,4095
6414,4095
6415,4095
6416,4095
6417,4095
6418,4095
6419,4095
6420,4095
6421,4095
6422,4095
6423,4095
6424,4095
6425,4095
6426,4095
6427,4095
6428,4095
6429,4095
6430,2125
6431,1818
6432,1346
6433,1481
6434,4095
6435,4095
6435,4095
6436,4095
6437,4095
6438,4095
6439,4095
6440,4095
6441,4095
6442,4095
6443,4095
6444,4095
6445,4095
6446,4095
6447,4095
6448,4095
6449,4095
6450,4095
6451,4095
6452,1269
6453,688
6454,4095
6454,4095
6455,4095
6456,4095
6457,4095
6458,4095
6459,4095
6460,4095
6461,4095
6462,4095
6463,4095
6464,4095
6465,4095
6466,4095
6467,4095
6468,4095
6469,4095
6470,4095
6471,4095
6472,1290
6473,700
6473,4095
6474,4095
6475,4095
6476,4095
6477,4095
6478,4095
6479,4095
6480,4095
6481,4095
6482,4095
6483,4095
6484,4095
6485,4095
6486,4095
6487,4095
6488,4095
6489,4095
6490,4095
6491,4095
6492,1315
6493,720
6493,4095
6494,4095
6495,4095
6496,4095
6497,4095
6498,4095
6499,4095
6500,4095
6501,4095
6502,4095
6503,4095
6504,4095
6505,4095
6506,4095
6507,4095
6508,4095
6509,4095
6510,4095
6511,4095
6512,1329
6513,732
6513,4095
6514,4095
6515,4095
6516,4095
6517,4095
6518,4095
6519,4095
6520,4095
6521,4095
6522,4095
6523,4095
6524,4095
6525,4095
6526,4095
6527,4095
6528,4095
6529,4095
6530,4095
6531,4095
6532,1360
6533,752
6533,4095
6534,4095
6535,4095
6536,4095
6537,4095
6538,4095
6539,4095
6540,4095
6541,4095
6542,4095
6543,4095
6544,4095
6545,4095
6546,4095
6547,4095
6548,4095
6549,4095
6550,4095
6551,4095
6552,1379
6552,768
6553,4095
6554,4095
6555,4095
6556,4095
6557,4095
6558,4095
6559,4095
6560,4095
6561,4095
6562,4095
6563,4095
6564,4095
6565,4095
6566,4095
6567,4095
6568,4095
6569,4095
6570,4095
6571,4095
6571,1392
6572,782
6573,4095
6574,4095
6575,4095
6576,4095
6577,4095
6578,4095
6579,4095
6580,4095
6581,4095
6582,4095
6583,4095
6584,4095
6585,4095
6586,4095
6587,4095
6588,4095
6589,4095
6590,4095
6591,4095
6591,1420
6592,792
6593,4095
6594,4095
6595,4095
6596,4095
6597,4095
6598,4095
6599,4095
6600,4095
6601,4095
6602,4095
6603,4095
6604,4095
6605,4095
6606,4095
6607,4095
6608,4095
6609,4095
6610,4095
6610,4095
6611,1436
6612,816
6613,4095
6614,4095
6615,4095
6616,4095
6617,4095
6618,4095
6619,4095
6620,4095
6621,4095
6622,4095
6623,4095
6624,4095
6625,4095
6626,4095
6627,4095
6628,4095
6629,4095
6629,4095
6630,4095
6631,1451
6632,832
6633,4095
6634,4095
6635,4095
6636,4095
6637,4095
6638,4095
6639,4095
6640,4095
6641,4095
6642,4095
6643,4095
6644,4095
6645,4095
6646,4095
6647,4095
6648,4095
6648,4095
6649,4095
6650,4095
6651,1484
6652,853
6653,4095
6654,4095
6655,4095
6656,4095
6657,4095
6658,4095
6659,4095
6660,4095
6661,4095
6662,4095
6663,4095
6664,4095
6665,4095
6666,4095
6667,4095
6668,4095
6668,4095
6669,4095
6670,4095
6671,1495
6672,871
6673,4095
6674,4095
6675,4095
6676,4095
6677,4095
6678,4095
6679,4095
6680,4095
6681,4095
6682,4095
6683,4095
6684,4095
6685,4095
6686,4095
6687,4095
6687,4095
6688,4095
6689,4095
6690,1939
6691,1508
6692,892
6693,4095
6694,4095
6695,4095
6696,4095
6697,4095
6698,4095
6699,4095
6700,4095
6701,4095
6702,4095
6703,4095
6704,4095
6705,4095
6706,4095
6706,4095
6707,4095
6708,4095
6709,4095
6710,1941
6711,1526
6712,902
6713,4095
6714,4095
6715,4095
6716,4095
6717,4095
6718,4095
6719,4095
6720,4095
6721,4095
6722,4095
6723,4095
6724,4095
6725,4095
6725,4095
6726,4095
6727,4095
6728,4095
6729,4095
6730,1965
6731,1535
6732,924
6733,4095
6734,4095
6735,4095
6736,4095
6737,4095
6738,4095
6739,4095
6740,4095
6741,4095
6742,4095
6743,4095
6744,4095
6744,4095
6745,4095
6746,4095
6747,4095
6748,4095
6749,4095
6750,1973
6751,1568
6752,945
6753,1029
6754,4095
6755,4095
6756,4095
6757,4095
6758,4095
6759,4095
6760,4095
6761,4095
6762,4095
6763,4095
6764,4095
6764,4095
6765,4095
6766,4095
6767,4095
6768,4095
6769,4095
6770,1978
6771,1579
6772,964
6773,784
6774,4095
6775,4095
6776,4095
6777,4095
6778,4095
6779,4095
6780,4095
6781,4095
6781,4095
6782,4095
6783,4095
6784,4095
6785,4095
6786,4095
6787,4095
6788,2303
6789,2229
6790,2017
6791,1648
6792,1076
6793,752
6794,4095
6795,4095
6796,4095
6797,4095
6798,4095
6799,4095
6800,4095
6800,4095
6801,4095
6802,4095
6803,4095
6804,4095
6805,4095
6806,4095
6807,4095
6808,2303
6809,2239
6810,2032
6811,1667
6812,1096
6813,737
6814,4095
6815,4095
6816,4095
6817,4095
6818,4095
6819,4095
6819,4095
6820,4095
6821,4095
6822,4095
6823,4095
6824,4095
6825,4095
6826,4095
6827,4095
6828,2293
6829,2247
6830,2036
6831,1680
6832,1112
6833,728
6834,4095
6835,4095
6836,4095
6837,4095
6838,4095
6839,4095
6839,4095
6840,4095
6841,4095
6842,4095
6843,4095
6844,4095
6845,4095
6846,4095
6847,4095
6848,2298
6849,2249
6850,2058
6851,1692
6852,1138
6853,721
6854,4095
6855,4095
6856,4095
6857,4095
6858,4095
6858,4095
6859,4095
6860,4095
6861,4095
6862,4095
6863,4095
6864,4095
6865,4095
6866,4095
6867,4095
6868,2294
6869,2253
6870,2064
6871,1707
6872,1152
6873,707
6874,4095
6875,4095
6876,4095
6877,4095
6877,4095
6878,4095
6879,4095
6880,4095
6881,4095
6882,4095
6883,4095
6884,4095
6885,4095
6886,4095
6887,4095
6888,2304
6889,2253
6890,2074
6891,1718
6892,1181
6893,692
6894,4095
6895,4095
6896,4095
6896,4095
6897,4095
6898,4095
6899,4095
6900,4095
6901,4095
6902,4095
6903,4095
6904,4095
6905,4095
6906,4095
6907,4095
6908,2279
6909,2259
6910,2077
6911,1733
6912,1194
6913,688
6914,1436
6915,4095
6916,4095
6916,4095
6917,4095
6918,4095
6919,4095
6920,4095
6921,4095
6922,4095
6923,4095
6924,4095
6925,4095
6926,4095
6927,4095
6928,2288
6929,2263
6930,2115
6931,1746
6932,1216
6933,672
6934,880
6934,4095
6935,4095
6936,4095
6937,4095
6938,4095
6939,4095
6940,4095
6941,4095
6942,4095
6943,4095
6944,4095
6945,4095
6946,1699
6947,2055
6948,2269
6949,2283
6950,2118
6951,1805
6952,1304
6953,704
6953,4095
6954,4095
6955,4095
6956,4095
6957,4095
6958,4095
6959,4095
6960,4095
6961,4095
6962,4095
6963,4095
6964,4095
6965,4095
6966,1689
6967,2042
6968,2271
6969,2281
6970,2126
6971,1819
6972,1314
6973,710
6973,4095
6974,4095
6975,4095
6976,4095
6977,4095
6978,4095
6979,4095
6980,4095
6981,4095
6982,4095
6983,4095
6984,4095
6985,1252
6986,1679
6987,2033
6988,2258
6989,2288
6990,2123
6991,1830
6992,1342
6992,720
6993,4095
6994,4095
6995,4095
6996,4095
6997,4095
6998,4095
6999,4095
7000,4095
7001,4095
7002,4095
7003,4095
7004,4095
7005,1240
7006,1663
7007,2017
7008,2257
7009,2288
7010,2143
7011,1843
7012,1360
7012,732
7013,946
7014,4095
7015,4095
7016,4095
7017,4095
7018,4095
7019,4095
7020,4095
7021,4095
7022,4095
7023,688
7024,820
7025,1120
7025,1535
7026,1930
7027,2219
7028,2333
7029,2282
7030,4095
7031,4095
7032,4095
7033,4095
7034,4095
7035,4095
7036,4095
7037,4095
7038,4095
7039,4095
7040,4095
7041,1769
7042,1237
7043,660
7044,768
7044,1069
7045,1498
7046,1898
7047,2231
7048,3185
7049,4095
7050,4095
7051,4095
7052,4095
7053,4095
7054,4095
7055,4095
7056,4095
7057,4095
7058,4095
7059,2288
7060,2128
7061,1821
7062,1310
7063,697
7063,742
7064,1037
7065,1472
7066,1936
7067,4095
7068,4095
7069,4095
7070,4095
7071,4095
7072,4095
7073,4095
7074,4095
7075,4095
7076,4095
7077,2027
7078,2267
7079,2303
7080,2155
7081,1870
7081,1392
7082,755
7083,720
7084,1040
7085,4095
7086,4095
7087,4095
7088,4095
7089,4095
7090,4095
7091,4095
7092,4095
7093,4095
7094,4095
7095,1193
7096,1606
7097,1985
7098,2247
7098,2317
7099,2181
7100,1915
7101,1465
7102,826
7103,720
7104,4095
7105,4095
7106,4095
7107,4095
7108,4095
7109,4095
7110,4095
7111,4095
7112,4095
7113,660
7114,768
7114,1066
7115,1481
7116,1872
7117,2191
7118,2320
7119,2255
7120,2047
7121,1718
7122,4095
7123,4095
7124,4095
7125,4095
7126,4095
7127,4095
7128,4095
7129,4095
7130,4095
7131,1819
7132,1317
7133,692
7133,732
7134,1010
7135,1431
7136,1839
7137,2108
7138,2343
7139,2319
7140,4095
7141,4095
7142,4095
7143,4095
7144,4095
7145,4095
7146,4095
7147,4095
7148,4095
7149,2288
7150,2155
7150,1867
7151,1391
7152,745
7153,714
7154,972
7155,1382
7156,1956
7157,4095
7158,4095
7159,4095
7160,4095
7161,4095
7162,4095
7163,4095
7164,4095
7165,1126
7165,1535
7166,1930
7167,2211
7168,2303
7169,2194
7170,1937
7171,1513
7172,873
7173,688
7174,977
7175,4095
7176,4095
7177,4095
7178,4095
7179,4095
7180,4095
7181,1865
7181,1392
7182,752
7183,720
7184,976
7185,1351
7186,1766
7187,2126
7188,2358
7189,4095
7190,4095
7191,4095
7192,4095
7193,4095
7194,4095
7195,4095
7196,4095
7196,1958
7197,2237
7198,2315
7199,2199
7200,1937
7201,1504
7202,876
7203,688
7204,908
7205,1729
7206,4095
7207,4095
7208,4095
7209,4095
7210,4095
7211,4095
7212,4095
7212,720
7213,720
7214,993
7215,1377
7216,1781
7217,2123
7218,2317
7219,2295
7220,2133
7221,1874
7222,4095
7223,4095
7224,4095
7225,4095
7226,4095
7227,4095
7227,4095
7228,2299
7229,2177
7230,1949
7231,1470
7232,837
7233,688
7234,916
7235,1292
7236,1728
7237,2128
7238,4095
7239,4095
7240,4095
7241,4095
7242,4095
7242,4095
7243,4095
7244,1070
7245,1488
7246,1887
7247,2179
7248,2302
7249,2219
7250,1983
7251,1586
7252,973
7253,682
7254,873
7255,4095
7256,4095
7257,4095
7258,4095
7258,4095
7259,4095
7260,1921
7261,1462
7262,833
7263,698
7264,924
7265,1282
7266,1702
7267,2058
7268,2288
7269,2327
7270,2512
7271,4095
7272,4095
7273,4095
7273,4095
7274,4095
7275,1535
7276,1909
7277,2207
7278,2316
7279,2224
7280,1986
7281,1585
7282,960
7283,676
7284,853
7285,1236
7286,1753
7287,4095
7288,4095
7289,4095
7289,4095
7290,4095
7291,1429
7292,785
7293,704
7294,944
7295,1300
7296,1735
7297,2083
7298,2294
7299,2291
7300,2155
7301,1838
7302,1389
7303,4095
7304,4095
7304,4095
7305,4095
7306,4095
7307,2193
7308,2303
7309,2207
7310,1963
7311,1535
7312,917
7313,672
7314,875
7315,1222
7316,1655
7317,2035
7318,2339
7319,4095
7319,4095
7320,4095
7321,4095
7322,4095
7323,720
7324,976
7325,1344
7326,1770
7327,2103
7328,2293
7329,2263
7330,2080
7331,1739
7332,1202
7333,672
7334,846
